subject,dataset,type,laser_power,rating,latency,epoch,urevent,code,duration
sub-057,ds005293,L4,4.5,8.5,238001,80,732,Stimulus,1
sub-058,ds005293,L3,3.75,3.0,1001,1,2,Stimulus,1
sub-058,ds005293,L3,3.75,4.5,4001,2,6,Stimulus,1
sub-058,ds005293,L1,2.25,4.5,7001,3,10,Stimulus,1
sub-058,ds005293,L1,2.25,3.0,10001,4,17,Stimulus,1
sub-058,ds005293,L3,3.75,,13001,5,19,Stimulus,1
sub-058,ds005293,L1,2.25,4.0,16001,6,35,Stimulus,1
sub-058,ds005293,L1,2.25,,19001,7,38,Stimulus,1
sub-058,ds005293,L1,2.25,,22001,8,48,Stimulus,1
sub-058,ds005293,L2,3.0,3.0,25001,9,56,Stimulus,1
sub-058,ds005293,L2,3.0,,28001,10,67,Stimulus,1
sub-058,ds005293,L1,2.25,,31001,11,70,Stimulus,1
sub-058,ds005293,L3,3.75,3.0,34001,12,77,Stimulus,1
sub-058,ds005293,L2,3.0,3.0,37001,13,82,Stimulus,1
sub-058,ds005293,L2,3.0,4.0,40001,14,146,Stimulus,1
sub-058,ds005293,L3,3.75,,43001,15,150,Stimulus,1
sub-058,ds005293,L3,3.75,5.0,46001,16,156,Stimulus,1
sub-058,ds005293,L4,4.5,3.0,49001,17,160,Stimulus,1
sub-058,ds005293,L3,3.75,5.0,52001,18,173,Stimulus,1
sub-058,ds005293,L4,4.5,3.0,55001,19,178,Stimulus,1
sub-058,ds005293,L1,2.25,,58001,20,183,Stimulus,1
sub-058,ds005293,L4,4.5,3.0,61001,21,187,Stimulus,1
sub-058,ds005293,L2,3.0,3.5,64001,22,192,Stimulus,1
sub-058,ds005293,L1,2.25,,67001,23,199,Stimulus,1
sub-058,ds005293,L1,2.25,,70001,24,203,Stimulus,1
sub-058,ds005293,L2,3.0,,73001,25,208,Stimulus,1
sub-058,ds005293,L1,2.25,3.0,76001,26,273,Stimulus,1
sub-058,ds005293,L3,3.75,4.5,79001,27,277,Stimulus,1
sub-058,ds005293,L3,3.75,3.0,82001,28,281,Stimulus,1
sub-058,ds005293,L2,3.0,,85001,29,297,Stimulus,1
sub-058,ds005293,L3,3.75,4.0,88001,30,301,Stimulus,1
sub-058,ds005293,L4,4.5,4.5,91001,31,306,Stimulus,1
sub-058,ds005293,L2,3.0,,94001,32,310,Stimulus,1
sub-058,ds005293,L2,3.0,,97001,33,314,Stimulus,1
sub-058,ds005293,L4,4.5,3.0,100001,34,323,Stimulus,1
sub-058,ds005293,L2,3.0,3.0,103001,35,327,Stimulus,1
sub-058,ds005293,L4,4.5,,106001,36,335,Stimulus,1
sub-058,ds005293,L4,4.5,,109001,37,339,Stimulus,1
sub-058,ds005293,L3,3.75,8.0,112001,38,396,Stimulus,1
sub-058,ds005293,L3,3.75,10.0,115001,39,400,Stimulus,1
sub-058,ds005293,L1,2.25,5.0,118001,40,407,Stimulus,1
sub-058,ds005293,L1,2.25,7.0,121001,41,416,Stimulus,1
sub-058,ds005293,L3,3.75,7.5,124001,42,418,Stimulus,1
sub-058,ds005293,L4,4.5,6.0,127001,43,422,Stimulus,1
sub-058,ds005293,L1,2.25,5.0,130001,44,431,Stimulus,1
sub-058,ds005293,L1,2.25,2.0,133001,45,433,Stimulus,1
sub-058,ds005293,L1,2.25,4.5,136001,46,439,Stimulus,1
sub-058,ds005293,L2,3.0,4.0,139001,47,443,Stimulus,1
sub-058,ds005293,L2,3.0,5.0,142001,48,453,Stimulus,1
sub-058,ds005293,L1,2.25,5.5,145001,49,456,Stimulus,1
sub-058,ds005293,L3,3.75,7.5,148001,50,463,Stimulus,1
sub-058,ds005293,L2,3.0,5.0,151001,51,468,Stimulus,1
sub-058,ds005293,L2,3.0,5.0,154001,52,530,Stimulus,1
sub-058,ds005293,L3,3.75,8.0,157001,53,534,Stimulus,1
sub-058,ds005293,L3,3.75,7.0,160001,54,540,Stimulus,1
sub-058,ds005293,L4,4.5,8.5,163001,55,544,Stimulus,1
sub-058,ds005293,L3,3.75,8.0,166001,56,553,Stimulus,1
sub-058,ds005293,L4,4.5,8.0,169001,57,558,Stimulus,1
sub-058,ds005293,L1,2.25,5.5,172001,58,563,Stimulus,1
sub-058,ds005293,L4,4.5,8.5,175001,59,567,Stimulus,1
sub-058,ds005293,L2,3.0,5.0,178001,60,572,Stimulus,1
sub-058,ds005293,L1,2.25,5.0,181001,61,579,Stimulus,1
sub-058,ds005293,L1,2.25,4.5,184001,62,583,Stimulus,1
sub-058,ds005293,L2,3.0,6.5,187001,63,588,Stimulus,1
sub-058,ds005293,L1,2.25,6.0,190001,64,654,Stimulus,1
sub-058,ds005293,L3,3.75,7.0,193001,65,658,Stimulus,1
sub-058,ds005293,L3,3.75,7.8,196001,66,662,Stimulus,1
sub-058,ds005293,L4,4.5,8.0,199001,67,668,Stimulus,1
sub-058,ds005293,L2,3.0,6.0,202001,68,677,Stimulus,1
sub-058,ds005293,L3,3.75,8.0,205001,69,681,Stimulus,1
sub-058,ds005293,L4,4.5,8.0,208001,70,686,Stimulus,1
sub-058,ds005293,L2,3.0,6.0,211001,71,694,Stimulus,1
sub-058,ds005293,L2,3.0,4.0,214001,72,698,Stimulus,1
sub-058,ds005293,L4,4.5,7.5,217001,73,707,Stimulus,1
sub-058,ds005293,L2,3.0,4.0,220001,74,712,Stimulus,1
sub-058,ds005293,L4,4.5,7.5,223001,75,716,Stimulus,1
sub-058,ds005293,L4,4.5,9.0,226001,76,720,Stimulus,1
sub-058,ds005293,L4,4.5,8.0,229001,77,724,Stimulus,1
sub-059,ds005293,L3,3.75,5.0,1001,1,2,Stimulus,1
sub-059,ds005293,L3,3.75,6.0,4001,2,6,Stimulus,1
sub-059,ds005293,L1,2.25,3.0,7001,3,10,Stimulus,1
sub-059,ds005293,L1,2.25,3.0,10001,4,17,Stimulus,1
sub-059,ds005293,L3,3.75,,13001,5,19,Stimulus,1
sub-059,ds005293,L4,4.5,6.0,16001,6,24,Stimulus,1
sub-059,ds005293,L1,2.25,3.0,19001,7,34,Stimulus,1
sub-059,ds005293,L1,2.25,5.0,22001,8,36,Stimulus,1
sub-059,ds005293,L1,2.25,,25001,9,48,Stimulus,1
sub-059,ds005293,L2,3.0,,28001,10,62,Stimulus,1
sub-059,ds005293,L2,3.0,5.0,31001,11,70,Stimulus,1
sub-059,ds005293,L1,2.25,,34001,12,73,Stimulus,1
sub-059,ds005293,L3,3.75,,37001,13,81,Stimulus,1
sub-059,ds005293,L2,3.0,5.0,40001,14,86,Stimulus,1
sub-059,ds005293,L2,3.0,6.0,43001,15,147,Stimulus,1
sub-059,ds005293,L3,3.75,,46001,16,153,Stimulus,1
sub-059,ds005293,L3,3.75,6.0,49001,17,163,Stimulus,1
sub-059,ds005293,L4,4.5,6.0,52001,18,167,Stimulus,1
sub-059,ds005293,L3,3.75,6.0,55001,19,177,Stimulus,1
sub-059,ds005293,L4,4.5,6.0,58001,20,182,Stimulus,1
sub-059,ds005293,L1,2.25,,61001,21,187,Stimulus,1
sub-059,ds005293,L4,4.5,7.0,64001,22,192,Stimulus,1
sub-059,ds005293,L2,3.0,4.0,67001,23,199,Stimulus,1
sub-059,ds005293,L1,2.25,5.0,70001,24,204,Stimulus,1
sub-059,ds005293,L1,2.25,,73001,25,209,Stimulus,1
sub-059,ds005293,L2,3.0,4.0,76001,26,214,Stimulus,1
sub-059,ds005293,L1,2.25,5.0,79001,27,282,Stimulus,1
sub-059,ds005293,L3,3.75,5.0,82001,28,287,Stimulus,1
sub-059,ds005293,L3,3.75,5.0,85001,29,294,Stimulus,1
sub-059,ds005293,L4,4.5,,88001,30,301,Stimulus,1
sub-059,ds005293,L2,3.0,,91001,31,308,Stimulus,1
sub-059,ds005293,L3,3.75,5.0,94001,32,312,Stimulus,1
sub-059,ds005293,L4,4.5,7.0,97001,33,317,Stimulus,1
sub-059,ds005293,L2,3.0,4.0,100001,34,324,Stimulus,1
sub-059,ds005293,L2,3.0,,103001,35,328,Stimulus,1
sub-059,ds005293,L4,4.5,6.0,106001,36,338,Stimulus,1
sub-059,ds005293,L2,3.0,5.0,109001,37,342,Stimulus,1
sub-059,ds005293,L4,4.5,,112001,38,346,Stimulus,1
sub-059,ds005293,L4,4.5,,115001,39,350,Stimulus,1
sub-059,ds005293,L4,4.5,,118001,40,354,Stimulus,1
sub-059,ds005293,L3,3.75,9.0,121001,41,412,Stimulus,1
sub-059,ds005293,L3,3.75,9.0,124001,42,416,Stimulus,1
sub-059,ds005293,L1,2.25,5.0,127001,43,424,Stimulus,1
sub-059,ds005293,L1,2.25,6.0,130001,44,434,Stimulus,1
sub-059,ds005293,L3,3.75,9.0,133001,45,436,Stimulus,1
sub-059,ds005293,L4,4.5,8.0,136001,46,441,Stimulus,1
sub-059,ds005293,L1,2.25,5.0,139001,47,450,Stimulus,1
sub-059,ds005293,L1,2.25,4.0,142001,48,452,Stimulus,1
sub-059,ds005293,L1,2.25,6.0,145001,49,459,Stimulus,1
sub-059,ds005293,L2,3.0,6.0,148001,50,464,Stimulus,1
sub-059,ds005293,L2,3.0,5.0,151001,51,471,Stimulus,1
sub-059,ds005293,L1,2.25,7.0,154001,52,474,Stimulus,1
sub-059,ds005293,L3,3.75,8.0,157001,53,485,Stimulus,1
sub-059,ds005293,L2,3.0,4.0,160001,54,489,Stimulus,1
sub-059,ds005293,L2,3.0,6.0,163001,55,553,Stimulus,1
sub-059,ds005293,L3,3.75,9.0,166001,56,557,Stimulus,1
sub-059,ds005293,L3,3.75,9.0,169001,57,563,Stimulus,1
sub-059,ds005293,L4,4.5,9.0,172001,58,567,Stimulus,1
sub-059,ds005293,L3,3.75,9.0,175001,59,578,Stimulus,1
sub-059,ds005293,L4,4.5,7.0,178001,60,583,Stimulus,1
sub-059,ds005293,L4,4.5,9.0,181001,61,594,Stimulus,1
sub-059,ds005293,L2,3.0,7.0,184001,62,599,Stimulus,1
sub-059,ds005293,L1,2.25,6.0,187001,63,606,Stimulus,1
sub-059,ds005293,L1,2.25,,190001,64,612,Stimulus,1
sub-059,ds005293,L2,3.0,6.0,193001,65,617,Stimulus,1
sub-059,ds005293,L1,2.25,8.0,196001,66,685,Stimulus,1
sub-059,ds005293,L3,3.75,9.0,199001,67,689,Stimulus,1
sub-059,ds005293,L3,3.75,9.0,202001,68,693,Stimulus,1
sub-059,ds005293,L4,4.5,9.0,205001,69,700,Stimulus,1
sub-059,ds005293,L2,3.0,,208001,70,708,Stimulus,1
sub-059,ds005293,L3,3.75,8.0,211001,71,712,Stimulus,1
sub-059,ds005293,L4,4.5,9.0,214001,72,717,Stimulus,1
sub-059,ds005293,L2,3.0,5.0,217001,73,726,Stimulus,1
sub-059,ds005293,L2,3.0,6.0,220001,74,731,Stimulus,1
sub-059,ds005293,L4,4.5,9.0,223001,75,741,Stimulus,1
sub-059,ds005293,L2,3.0,6.0,226001,76,746,Stimulus,1
sub-059,ds005293,L4,4.5,9.0,229001,77,750,Stimulus,1
sub-059,ds005293,L4,4.5,8.0,232001,78,754,Stimulus,1
sub-059,ds005293,L4,4.5,7.0,235001,79,759,Stimulus,1
sub-060,ds005293,L3,3.75,4.0,1001,1,2,Stimulus,1
sub-060,ds005293,L3,3.75,3.0,4001,2,6,Stimulus,1
sub-060,ds005293,L1,2.25,,7001,3,14,Stimulus,1
sub-060,ds005293,L1,2.25,3.2,10001,4,22,Stimulus,1
sub-060,ds005293,L3,3.75,3.2,13001,5,26,Stimulus,1
sub-060,ds005293,L4,4.5,3.0,16001,6,31,Stimulus,1
sub-060,ds005293,L1,2.25,,19001,7,45,Stimulus,1
sub-060,ds005293,L1,2.25,,22001,8,48,Stimulus,1
sub-060,ds005293,L1,2.25,3.2,25001,9,57,Stimulus,1
sub-060,ds005293,L2,3.0,3.8,28001,10,62,Stimulus,1
sub-060,ds005293,L2,3.0,,31001,11,68,Stimulus,1
sub-060,ds005293,L1,2.25,2.5,34001,12,70,Stimulus,1
sub-060,ds005293,L3,3.75,2.7,37001,13,77,Stimulus,1
sub-060,ds005293,L2,3.0,,40001,14,82,Stimulus,1
sub-060,ds005293,L2,3.0,,43001,15,148,Stimulus,1
sub-060,ds005293,L3,3.75,3.2,46001,16,152,Stimulus,1
sub-060,ds005293,L3,3.75,3.2,49001,17,158,Stimulus,1
sub-060,ds005293,L4,4.5,4.5,52001,18,162,Stimulus,1
sub-060,ds005293,L3,3.75,4.1,55001,19,171,Stimulus,1
sub-060,ds005293,L4,4.5,5.5,58001,20,175,Stimulus,1
sub-060,ds005293,L1,2.25,,61001,21,182,Stimulus,1
sub-060,ds005293,L4,4.5,4.0,64001,22,186,Stimulus,1
sub-060,ds005293,L2,3.0,,67001,23,192,Stimulus,1
sub-060,ds005293,L1,2.25,2.0,70001,24,196,Stimulus,1
sub-060,ds005293,L1,2.25,4.0,73001,25,200,Stimulus,1
sub-060,ds005293,L2,3.0,4.0,76001,26,204,Stimulus,1
sub-060,ds005293,L1,2.25,1.0,79001,27,271,Stimulus,1
sub-060,ds005293,L3,3.75,4.1,82001,28,275,Stimulus,1
sub-060,ds005293,L3,3.75,2.3,85001,29,279,Stimulus,1
sub-060,ds005293,L4,4.5,3.0,88001,30,286,Stimulus,1
sub-060,ds005293,L2,3.0,,91001,31,295,Stimulus,1
sub-060,ds005293,L3,3.75,,94001,32,299,Stimulus,1
sub-060,ds005293,L4,4.5,4.0,97001,33,304,Stimulus,1
sub-060,ds005293,L2,3.0,,100001,34,308,Stimulus,1
sub-060,ds005293,L2,3.0,,103001,35,312,Stimulus,1
sub-060,ds005293,L4,4.5,4.0,106001,36,322,Stimulus,1
sub-060,ds005293,L2,3.0,3.0,109001,37,328,Stimulus,1
sub-060,ds005293,L4,4.5,3.0,112001,38,332,Stimulus,1
sub-060,ds005293,L4,4.5,,115001,39,336,Stimulus,1
sub-060,ds005293,L4,4.5,,118001,40,340,Stimulus,1
sub-060,ds005293,L3,3.75,6.3,121001,41,398,Stimulus,1
sub-060,ds005293,L3,3.75,7.6,124001,42,403,Stimulus,1
sub-060,ds005293,L1,2.25,3.7,127001,43,409,Stimulus,1
sub-060,ds005293,L1,2.25,5.3,130001,44,420,Stimulus,1
sub-060,ds005293,L3,3.75,7.2,133001,45,422,Stimulus,1
sub-060,ds005293,L4,4.5,5.5,136001,46,427,Stimulus,1
sub-060,ds005293,L1,2.25,,139001,47,445,Stimulus,1
sub-060,ds005293,L1,2.25,6.2,142001,48,447,Stimulus,1
sub-060,ds005293,L1,2.25,3.7,145001,49,454,Stimulus,1
sub-060,ds005293,L2,3.0,4.0,148001,50,462,Stimulus,1
sub-060,ds005293,L2,3.0,5.0,151001,51,471,Stimulus,1
sub-060,ds005293,L1,2.25,6.2,154001,52,473,Stimulus,1
sub-060,ds005293,L3,3.75,7.9,157001,53,480,Stimulus,1
sub-060,ds005293,L2,3.0,3.5,160001,54,484,Stimulus,1
sub-060,ds005293,L3,3.75,6.7,163001,55,550,Stimulus,1
sub-060,ds005293,L3,3.75,6.3,166001,56,556,Stimulus,1
sub-060,ds005293,L4,4.5,8.5,169001,57,560,Stimulus,1
sub-060,ds005293,L3,3.75,6.7,172001,58,569,Stimulus,1
sub-060,ds005293,L4,4.5,5.0,175001,59,573,Stimulus,1
sub-060,ds005293,L4,4.5,7.0,178001,60,582,Stimulus,1
sub-060,ds005293,L2,3.0,6.0,181001,61,588,Stimulus,1
sub-060,ds005293,L1,2.25,7.6,184001,62,593,Stimulus,1
sub-060,ds005293,L1,2.25,5.8,187001,63,598,Stimulus,1
sub-060,ds005293,L2,3.0,7.0,190001,64,602,Stimulus,1
sub-060,ds005293,L1,2.25,4.3,193001,65,669,Stimulus,1
sub-060,ds005293,L3,3.75,8.1,196001,66,673,Stimulus,1
sub-060,ds005293,L3,3.75,8.9,199001,67,677,Stimulus,1
sub-060,ds005293,L4,4.5,7.2,202001,68,684,Stimulus,1
sub-060,ds005293,L2,3.0,3.0,205001,69,692,Stimulus,1
sub-060,ds005293,L3,3.75,7.7,208001,70,696,Stimulus,1
sub-060,ds005293,L4,4.5,5.7,211001,71,701,Stimulus,1
sub-060,ds005293,L2,3.0,4.2,214001,72,707,Stimulus,1
sub-060,ds005293,L2,3.0,3.5,217001,73,712,Stimulus,1
sub-060,ds005293,L4,4.5,6.0,220001,74,721,Stimulus,1
sub-060,ds005293,L2,3.0,3.8,223001,75,726,Stimulus,1
sub-060,ds005293,L4,4.5,6.8,226001,76,730,Stimulus,1
sub-060,ds005293,L4,4.5,8.8,229001,77,734,Stimulus,1
sub-060,ds005293,L4,4.5,8.3,232001,78,738,Stimulus,1
sub-061,ds005293,L3,3.75,8.0,1001,1,3,Stimulus,1
sub-061,ds005293,L3,3.75,8.0,4001,2,10,Stimulus,1
sub-061,ds005293,L1,2.25,4.0,7001,3,16,Stimulus,1
sub-061,ds005293,L1,2.25,4.0,10001,4,23,Stimulus,1
sub-061,ds005293,L3,3.75,7.0,13001,5,25,Stimulus,1
sub-061,ds005293,L4,4.5,6.0,16001,6,29,Stimulus,1
sub-061,ds005293,L1,2.25,4.0,19001,7,39,Stimulus,1
sub-061,ds005293,L1,2.25,,22001,8,42,Stimulus,1
sub-061,ds005293,L1,2.25,4.0,25001,9,51,Stimulus,1
sub-061,ds005293,L2,3.0,4.0,28001,10,56,Stimulus,1
sub-061,ds005293,L2,3.0,,31001,11,64,Stimulus,1
sub-061,ds005293,L1,2.25,4.0,34001,12,66,Stimulus,1
sub-061,ds005293,L3,3.75,4.0,37001,13,72,Stimulus,1
sub-061,ds005293,L2,3.0,,40001,14,76,Stimulus,1
sub-061,ds005293,L2,3.0,,43001,15,139,Stimulus,1
sub-061,ds005293,L3,3.75,,46001,16,143,Stimulus,1
sub-061,ds005293,L3,3.75,4.0,49001,17,149,Stimulus,1
sub-061,ds005293,L4,4.5,3.0,52001,18,153,Stimulus,1
sub-061,ds005293,L3,3.75,5.0,55001,19,165,Stimulus,1
sub-061,ds005293,L4,4.5,5.0,58001,20,170,Stimulus,1
sub-061,ds005293,L1,2.25,4.0,61001,21,175,Stimulus,1
sub-061,ds005293,L4,4.5,3.0,64001,22,179,Stimulus,1
sub-061,ds005293,L2,3.0,4.0,67001,23,189,Stimulus,1
sub-061,ds005293,L1,2.25,,70001,24,194,Stimulus,1
sub-061,ds005293,L1,2.25,4.0,73001,25,200,Stimulus,1
sub-061,ds005293,L2,3.0,4.0,76001,26,205,Stimulus,1
sub-061,ds005293,L1,2.25,,79001,27,276,Stimulus,1
sub-061,ds005293,L3,3.75,,82001,28,280,Stimulus,1
sub-061,ds005293,L3,3.75,,85001,29,284,Stimulus,1
sub-061,ds005293,L4,4.5,4.0,88001,30,291,Stimulus,1
sub-061,ds005293,L2,3.0,2.0,91001,31,299,Stimulus,1
sub-061,ds005293,L3,3.75,,94001,32,303,Stimulus,1
sub-061,ds005293,L4,4.5,4.0,97001,33,308,Stimulus,1
sub-061,ds005293,L2,3.0,3.0,100001,34,316,Stimulus,1
sub-061,ds005293,L2,3.0,2.0,103001,35,321,Stimulus,1
sub-061,ds005293,L4,4.5,,106001,36,331,Stimulus,1
sub-061,ds005293,L2,3.0,4.0,109001,37,340,Stimulus,1
sub-061,ds005293,L4,4.5,,112001,38,344,Stimulus,1
sub-061,ds005293,L4,4.5,,115001,39,348,Stimulus,1
sub-061,ds005293,L4,4.5,,118001,40,352,Stimulus,1
sub-061,ds005293,L3,3.75,10.0,121001,41,408,Stimulus,1
sub-061,ds005293,L3,3.75,10.0,124001,42,415,Stimulus,1
sub-061,ds005293,L1,2.25,4.0,127001,43,421,Stimulus,1
sub-061,ds005293,L1,2.25,7.0,130001,44,432,Stimulus,1
sub-061,ds005293,L3,3.75,10.0,133001,45,434,Stimulus,1
sub-061,ds005293,L4,4.5,10.0,136001,46,439,Stimulus,1
sub-061,ds005293,L1,2.25,7.0,139001,47,454,Stimulus,1
sub-061,ds005293,L1,2.25,9.0,142001,48,456,Stimulus,1
sub-061,ds005293,L1,2.25,10.0,145001,49,465,Stimulus,1
sub-061,ds005293,L2,3.0,4.0,148001,50,469,Stimulus,1
sub-061,ds005293,L2,3.0,5.0,151001,51,477,Stimulus,1
sub-061,ds005293,L1,2.25,6.0,154001,52,479,Stimulus,1
sub-061,ds005293,L3,3.75,10.0,157001,53,486,Stimulus,1
sub-061,ds005293,L2,3.0,4.0,160001,54,490,Stimulus,1
sub-061,ds005293,L2,3.0,8.0,163001,55,551,Stimulus,1
sub-061,ds005293,L3,3.75,10.0,166001,56,555,Stimulus,1
sub-061,ds005293,L3,3.75,10.0,169001,57,561,Stimulus,1
sub-061,ds005293,L4,4.5,10.0,172001,58,565,Stimulus,1
sub-061,ds005293,L3,3.75,10.0,175001,59,576,Stimulus,1
sub-061,ds005293,L4,4.5,10.0,178001,60,581,Stimulus,1
sub-061,ds005293,L1,2.25,4.0,181001,61,587,Stimulus,1
sub-061,ds005293,L4,4.5,5.0,184001,62,591,Stimulus,1
sub-061,ds005293,L2,3.0,5.0,187001,63,595,Stimulus,1
sub-061,ds005293,L1,2.25,5.0,190001,64,599,Stimulus,1
sub-061,ds005293,L1,2.25,7.0,193001,65,603,Stimulus,1
sub-061,ds005293,L2,3.0,4.0,196001,66,607,Stimulus,1
sub-061,ds005293,L1,2.25,4.0,199001,67,674,Stimulus,1
sub-061,ds005293,L3,3.75,4.0,202001,68,678,Stimulus,1
sub-061,ds005293,L3,3.75,10.0,205001,69,685,Stimulus,1
sub-061,ds005293,L4,4.5,4.0,208001,70,692,Stimulus,1
sub-061,ds005293,L2,3.0,4.0,211001,71,701,Stimulus,1
sub-061,ds005293,L3,3.75,10.0,214001,72,705,Stimulus,1
sub-061,ds005293,L4,4.5,8.0,217001,73,710,Stimulus,1
sub-061,ds005293,L2,3.0,5.0,220001,74,717,Stimulus,1
sub-061,ds005293,L2,3.0,4.0,223001,75,721,Stimulus,1
sub-061,ds005293,L4,4.5,8.0,226001,76,731,Stimulus,1
sub-061,ds005293,L2,3.0,4.0,229001,77,736,Stimulus,1
sub-061,ds005293,L4,4.5,6.0,232001,78,741,Stimulus,1
sub-061,ds005293,L4,4.5,8.0,235001,79,745,Stimulus,1
sub-061,ds005293,L4,4.5,5.0,238001,80,749,Stimulus,1
sub-062,ds005293,L3,3.75,3.8,1001,1,2,Stimulus,1
sub-062,ds005293,L3,3.75,3.0,4001,2,6,Stimulus,1
sub-062,ds005293,L1,2.25,2.0,7001,3,13,Stimulus,1
sub-062,ds005293,L1,2.25,,10001,4,20,Stimulus,1
sub-062,ds005293,L3,3.75,,13001,5,23,Stimulus,1
sub-062,ds005293,L4,4.5,2.8,16001,6,28,Stimulus,1
sub-062,ds005293,L1,2.25,3.0,19001,7,37,Stimulus,1
sub-062,ds005293,L1,2.25,,22001,8,40,Stimulus,1
sub-062,ds005293,L1,2.25,3.0,25001,9,49,Stimulus,1
sub-062,ds005293,L2,3.0,3.8,28001,10,54,Stimulus,1
sub-062,ds005293,L2,3.0,0.5,31001,11,61,Stimulus,1
sub-062,ds005293,L1,2.25,3.5,34001,12,63,Stimulus,1
sub-062,ds005293,L3,3.75,2.0,37001,13,69,Stimulus,1
sub-062,ds005293,L2,3.0,3.8,40001,14,74,Stimulus,1
sub-062,ds005293,L2,3.0,2.0,43001,15,135,Stimulus,1
sub-062,ds005293,L3,3.75,,46001,16,139,Stimulus,1
sub-062,ds005293,L3,3.75,3.5,49001,17,147,Stimulus,1
sub-062,ds005293,L4,4.5,3.8,52001,18,151,Stimulus,1
sub-062,ds005293,L3,3.75,3.0,55001,19,160,Stimulus,1
sub-062,ds005293,L4,4.5,,58001,20,165,Stimulus,1
sub-062,ds005293,L1,2.25,,61001,21,170,Stimulus,1
sub-062,ds005293,L4,4.5,2.0,64001,22,174,Stimulus,1
sub-062,ds005293,L2,3.0,0.5,67001,23,184,Stimulus,1
sub-062,ds005293,L1,2.25,,70001,24,191,Stimulus,1
sub-062,ds005293,L1,2.25,,73001,25,196,Stimulus,1
sub-062,ds005293,L2,3.0,,76001,26,201,Stimulus,1
sub-062,ds005293,L1,2.25,3.0,79001,27,265,Stimulus,1
sub-062,ds005293,L3,3.75,4.0,82001,28,269,Stimulus,1
sub-062,ds005293,L3,3.75,,85001,29,273,Stimulus,1
sub-062,ds005293,L4,4.5,,88001,30,279,Stimulus,1
sub-062,ds005293,L2,3.0,4.1,91001,31,284,Stimulus,1
sub-062,ds005293,L3,3.75,,94001,32,288,Stimulus,1
sub-062,ds005293,L4,4.5,1.2,97001,33,293,Stimulus,1
sub-062,ds005293,L2,3.0,1.0,100001,34,297,Stimulus,1
sub-062,ds005293,L2,3.0,,103001,35,303,Stimulus,1
sub-062,ds005293,L4,4.5,,106001,36,313,Stimulus,1
sub-062,ds005293,L2,3.0,3.5,109001,37,320,Stimulus,1
sub-062,ds005293,L4,4.5,,112001,38,324,Stimulus,1
sub-062,ds005293,L4,4.5,,115001,39,328,Stimulus,1
sub-062,ds005293,L4,4.5,,118001,40,332,Stimulus,1
sub-062,ds005293,L3,3.75,6.0,121001,41,390,Stimulus,1
sub-062,ds005293,L3,3.75,8.0,124001,42,394,Stimulus,1
sub-062,ds005293,L1,2.25,4.4,127001,43,398,Stimulus,1
sub-062,ds005293,L1,2.25,4.0,130001,44,406,Stimulus,1
sub-062,ds005293,L3,3.75,7.0,133001,45,408,Stimulus,1
sub-062,ds005293,L4,4.5,5.0,136001,46,413,Stimulus,1
sub-062,ds005293,L1,2.25,3.8,139001,47,423,Stimulus,1
sub-062,ds005293,L1,2.25,4.8,142001,48,425,Stimulus,1
sub-062,ds005293,L1,2.25,4.7,145001,49,432,Stimulus,1
sub-062,ds005293,L2,3.0,3.0,148001,50,438,Stimulus,1
sub-062,ds005293,L2,3.0,4.0,151001,51,451,Stimulus,1
sub-062,ds005293,L1,2.25,3.5,154001,52,454,Stimulus,1
sub-062,ds005293,L3,3.75,9.0,157001,53,461,Stimulus,1
sub-062,ds005293,L2,3.0,3.8,160001,54,466,Stimulus,1
sub-062,ds005293,L2,3.0,2.5,163001,55,533,Stimulus,1
sub-062,ds005293,L3,3.75,9.0,166001,56,537,Stimulus,1
sub-062,ds005293,L3,3.75,9.0,169001,57,543,Stimulus,1
sub-062,ds005293,L4,4.5,8.0,172001,58,547,Stimulus,1
sub-062,ds005293,L3,3.75,7.0,175001,59,555,Stimulus,1
sub-062,ds005293,L4,4.5,5.0,178001,60,559,Stimulus,1
sub-062,ds005293,L1,2.25,3.0,181001,61,565,Stimulus,1
sub-062,ds005293,L4,4.5,6.0,184001,62,569,Stimulus,1
sub-062,ds005293,L2,3.0,4.1,187001,63,574,Stimulus,1
sub-062,ds005293,L1,2.25,7.0,190001,64,581,Stimulus,1
sub-062,ds005293,L1,2.25,5.0,193001,65,586,Stimulus,1
sub-062,ds005293,L2,3.0,4.3,196001,66,591,Stimulus,1
sub-062,ds005293,L1,2.25,4.0,199001,67,659,Stimulus,1
sub-062,ds005293,L3,3.75,7.0,202001,68,663,Stimulus,1
sub-062,ds005293,L3,3.75,9.0,205001,69,667,Stimulus,1
sub-062,ds005293,L4,4.5,8.0,208001,70,674,Stimulus,1
sub-062,ds005293,L2,3.0,3.0,211001,71,683,Stimulus,1
sub-062,ds005293,L3,3.75,9.0,214001,72,687,Stimulus,1
sub-062,ds005293,L4,4.5,5.0,217001,73,692,Stimulus,1
sub-062,ds005293,L2,3.0,2.5,220001,74,704,Stimulus,1
sub-062,ds005293,L2,3.0,3.5,223001,75,709,Stimulus,1
sub-062,ds005293,L4,4.5,6.0,226001,76,719,Stimulus,1
sub-062,ds005293,L2,3.0,2.0,229001,77,724,Stimulus,1
sub-062,ds005293,L4,4.5,7.0,232001,78,728,Stimulus,1
sub-062,ds005293,L4,4.5,6.0,235001,79,732,Stimulus,1
