onset,duration,sample,value,subject,dataset,source_file
9.1396484375,,9359,condition 65,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
22.373046875,,22910,condition 32,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
35.623046875,,36478,condition 26,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
48.08984375,,49244,condition 65,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
61.255859375,,62726,33,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
74.5390625,,76328,27,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
87.4560546875,,89555,condition 18,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
101.255859375,,103686,33,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
114.5888671875,,117339,condition 18,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
128.421875,,131504,condition 26,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
142.2890625,,145704,condition 64,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
154.671875,,158384,condition 26,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
168.4560546875,,172499,condition 19,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
181.7060546875,,186067,condition 65,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
195.7216796875,,200419,33,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
208.921875,,213936,condition 19,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
223.0380859375,,228391,condition 64,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
236.654296875,,242334,condition 65,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
248.8544921875,,254827,27,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
262.5712890625,,268873,condition 18,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
274.75390625,,281348,33,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
288.6708984375,,295599,27,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
302.5869140625,,309849,condition 32,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
314.904296875,,322462,condition 26,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
327.0869140625,,334937,condition 64,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
340.13671875,,348300,condition 26,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
352.9873046875,,361459,condition 65,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
367.0537109375,,375863,condition 64,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
379.720703125,,388834,condition 18,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
393.419921875,,402862,27,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
406.1533203125,,415901,condition 32,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
420.236328125,,430322,condition 19,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
433.3525390625,,443753,condition 32,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
445.9697265625,,456673,condition 64,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
459.8525390625,,470889,condition 19,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
472.9521484375,,484303,condition 32,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
486.0859375,,497752,27,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
498.7685546875,,510739,condition 18,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
511.068359375,,523334,condition 19,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
524.7353515625,,537329,33,sub-135,ds005292,ds005292/sub-135/ses-1/eeg/sub-135_ses-1_task-142ByBiosemi_events.tsv
7.1015625,,7272,27,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
19.91796875,,20396,condition 64,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
33.333984375,,34134,condition 32,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
46.1005859375,,47207,33,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
59.2509765625,,60673,condition 26,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
72.833984375,,74582,condition 18,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
86.1669921875,,88235,condition 26,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
99.1669921875,,101547,condition 65,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
112.6669921875,,115371,condition 65,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
126.3505859375,,129383,condition 32,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
138.783203125,,142114,condition 19,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
151.6162109375,,155255,33,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
165.1328125,,169096,condition 26,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
177.8662109375,,182135,condition 19,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
191.2666015625,,195857,condition 65,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
205.1162109375,,210039,condition 64,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
218.666015625,,223914,condition 64,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
231.8828125,,237448,condition 18,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
244.416015625,,250282,condition 18,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
257.69921875,,263884,27,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
270.8486328125,,277349,condition 32,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
284.3486328125,,291173,condition 19,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
298.115234375,,305270,condition 64,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
311.265625,,318736,condition 32,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
324.0146484375,,331791,condition 65,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
337.96484375,,346076,condition 19,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
351.181640625,,359610,condition 26,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
364.615234375,,373366,33,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
377.6650390625,,386729,27,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
391.5810546875,,400979,condition 64,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
404.3154296875,,414019,27,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
416.748046875,,426750,condition 18,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
429.1474609375,,439447,33,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
441.3974609375,,451991,condition 19,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
453.7470703125,,464637,condition 26,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
467.796875,,479024,condition 18,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
480.3466796875,,491875,27,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
493.7138671875,,505563,condition 32,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
506.4306640625,,518585,33,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
520.013671875,,532494,condition 65,sub-135,ds005292,ds005292/sub-135/ses-2/eeg/sub-135_ses-2_task-142ByBiosemi_events.tsv
6.9677734375,,7135,condition 19,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
20.9677734375,,21471,condition 26,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
33.6669921875,,34475,condition 19,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
46.9501953125,,48077,condition 65,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
61.033203125,,62498,condition 19,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
74.0166015625,,75793,33,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
87.5,,89600,condition 64,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
101.599609375,,104038,condition 26,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
115.0498046875,,117811,condition 65,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
128.9326171875,,132027,condition 18,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
141.2666015625,,144657,condition 32,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
154.232421875,,157934,condition 32,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
166.548828125,,170546,condition 18,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
180.298828125,,184626,condition 32,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
193.19921875,,197836,condition 64,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
206.1328125,,211080,condition 26,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
219.982421875,,225262,condition 65,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
232.0986328125,,237669,condition 19,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
244.9482421875,,250827,condition 32,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
257.9990234375,,264191,27,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
271.615234375,,278134,condition 65,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
284.28125,,291104,27,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
297.78125,,304928,condition 18,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
311.53125,,319008,33,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
324.5810546875,,332371,condition 32,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
338.21484375,,346332,condition 26,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
351.6318359375,,360071,condition 64,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
364.248046875,,372990,condition 19,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
376.564453125,,385602,27,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
389.6474609375,,398999,33,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
402.9638671875,,412635,condition 26,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
416.8134765625,,426817,condition 18,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
430.4970703125,,440829,condition 64,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
443.6630859375,,454311,27,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
457.330078125,,468306,condition 18,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
470.5634765625,,481857,33,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
483.296875,,494896,condition 64,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
495.49609375,,507388,33,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
508.61328125,,520820,condition 65,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
521.1298828125,,533637,27,sub-135,ds005292,ds005292/sub-135/ses-3/eeg/sub-135_ses-3_task-142ByBiosemi_events.tsv
5.958984375,,6102,condition 65,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
18.6416015625,,19089,condition 32,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
32.0791015625,,32849,condition 26,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
44.2412109375,,45303,condition 65,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
56.474609375,,57830,33,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
69.5576171875,,71227,27,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
83.5078125,,85512,condition 18,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
96.1416015625,,98449,33,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
109.724609375,,112358,condition 18,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
122.8740234375,,125823,condition 26,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
135.423828125,,138674,condition 64,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
147.6240234375,,151167,condition 26,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
161.740234375,,165622,condition 19,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
174.240234375,,178422,condition 65,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
188.306640625,,192826,33,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
201.556640625,,206394,condition 19,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
214.9404296875,,220099,condition 64,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
228.740234375,,234230,condition 65,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
241.1064453125,,246893,27,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
253.8232421875,,259915,condition 18,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
267.8232421875,,274251,33,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
280.0732421875,,286795,27,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
293.3564453125,,300397,condition 32,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
307.390625,,314768,condition 26,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
321.0888671875,,328795,condition 64,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
335.0888671875,,343131,condition 26,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
348.2890625,,356648,condition 65,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
361.22265625,,369892,condition 64,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
374.10546875,,383084,condition 18,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
386.9052734375,,396191,27,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
399.4052734375,,408991,condition 32,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
412.3720703125,,422269,condition 19,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
425.521484375,,435734,condition 32,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
438.98828125,,449524,condition 64,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
452.8046875,,463672,condition 19,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
466.271484375,,477462,condition 32,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
479.6708984375,,491183,27,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
493.404296875,,505246,condition 18,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
505.8046875,,517944,condition 19,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
519.1875,,531648,33,sub-136,ds005292,ds005292/sub-136/ses-1/eeg/sub-136_ses-1_task-142ByBiosemi_events.tsv
7.087890625,,7258,27,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
20.23828125,,20724,condition 64,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
32.470703125,,33250,condition 32,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
45.00390625,,46084,33,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
57.6875,,59072,condition 26,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
70.787109375,,72486,condition 18,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
84.0205078125,,86037,condition 26,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
97.7373046875,,100083,condition 65,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
110.1708984375,,112815,condition 65,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
123.5869140625,,126553,condition 32,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
135.8701171875,,139131,condition 19,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
148.8369140625,,152409,33,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
161.8037109375,,165687,condition 26,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
175.236328125,,179442,condition 19,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
189.01953125,,193556,condition 65,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
201.5029296875,,206339,condition 64,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
214.9697265625,,220129,condition 64,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
228.052734375,,233526,condition 18,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
241.2861328125,,247077,condition 18,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
253.685546875,,259774,27,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
266.2021484375,,272591,condition 32,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
279.5185546875,,286227,condition 19,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
292.90234375,,299932,condition 64,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
306.8017578125,,314165,condition 32,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
320.7685546875,,328467,condition 65,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
333.96875,,341984,condition 19,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
346.8515625,,355176,condition 26,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
360.41796875,,369068,33,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
374.4677734375,,383455,27,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
387.5849609375,,396887,condition 64,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
401.5849609375,,411223,27,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
413.7509765625,,423681,condition 18,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
427.41796875,,437676,33,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
440.1171875,,450680,condition 19,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
452.8349609375,,463703,condition 26,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
465.6337890625,,476809,condition 18,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
479.18359375,,490684,27,sub-136,ds005292,ds005292/sub-136/ses-2/eeg/sub-136_ses-2_task-142ByBiosemi_events.tsv
