dataset,subject,epoch,rating,laser_power,tsne_1,tsne_2,state,knn_predicted_state
ds005280,sub-001,22,1.0,3.5,16.694204,-5.759972,3,3
ds005280,sub-001,23,4.0,4.0,45.256516,-25.177149,3,3
ds005280,sub-001,24,5.0,3.5,23.561886,-15.670917,3,3
ds005280,sub-001,25,7.0,4.0,36.683804,-13.912602,3,3
ds005280,sub-001,26,5.0,4.0,44.570965,-16.438488,3,3
ds005280,sub-001,27,7.0,4.0,63.121952,-3.1558578,4,4
ds005280,sub-002,0,6.0,4.0,1.2945676,8.751716,2,2
ds005280,sub-002,1,2.0,4.0,-16.631971,6.9502473,2,2
ds005280,sub-002,2,2.0,4.0,-62.1824,-32.26846,1,1
ds005280,sub-002,3,3.0,3.5,-17.822182,19.42362,2,2
ds005280,sub-002,4,3.0,3.5,-7.755367,2.6317914,2,2
ds005280,sub-002,5,1.0,3.5,-16.936167,11.373882,2,2
ds005280,sub-002,6,0.0,4.0,-19.056236,-31.278284,1,1
ds005280,sub-002,7,2.0,3.5,-21.19584,14.560552,2,2
ds005280,sub-002,8,5.0,4.0,-26.637064,15.237036,0,0
ds005280,sub-002,9,1.0,3.5,-19.626902,15.343589,2,2
ds005280,sub-002,10,4.0,4.0,31.505583,-18.112558,3,3
ds005280,sub-002,11,2.0,3.5,-20.922215,23.536314,2,2
ds005280,sub-002,12,0.0,3.5,-25.048813,28.84605,2,2
ds005280,sub-002,13,2.0,4.0,34.22972,52.941624,2,2
ds005280,sub-002,14,0.0,4.0,-65.89592,12.746974,0,0
ds005280,sub-002,15,1.0,3.5,-42.85455,27.30548,0,0
ds005280,sub-002,16,1.0,4.0,13.141294,-10.637885,3,3
ds005280,sub-002,17,1.0,3.5,-50.02051,-9.498393,0,0
ds005280,sub-002,18,2.0,3.5,-31.209093,3.5943038,0,0
ds005280,sub-002,19,3.0,3.5,38.57137,54.758045,2,2
ds005280,sub-002,20,1.0,3.5,-46.93756,-15.948001,1,1
ds005280,sub-002,21,2.0,4.0,-4.9641285,-7.6477585,3,3
ds005280,sub-002,22,2.0,3.5,-25.713757,8.412094,0,0
ds005280,sub-002,23,1.0,4.0,-19.859615,-29.808758,1,1
ds005280,sub-002,24,2.0,4.0,-13.029044,-51.135403,1,1
ds005280,sub-003,0,5.0,4.0,-6.9953575,11.202252,2,2
ds005280,sub-003,1,7.0,4.0,13.126563,14.197201,2,2
ds005280,sub-003,2,2.0,3.5,-51.29324,4.0995703,0,0
ds005280,sub-003,3,4.0,3.5,-64.150635,3.081315,0,0
ds005280,sub-003,4,4.0,3.5,-19.818924,-24.782454,1,1
ds005280,sub-003,5,1.0,3.5,-69.98865,16.702084,0,0
ds005280,sub-003,6,7.0,4.0,54.26893,-18.276548,4,4
ds005280,sub-003,7,1.0,3.5,-40.584126,-32.634266,1,1
ds005280,sub-003,8,2.0,3.5,-17.955307,15.210963,2,2
ds005280,sub-003,9,9.0,4.0,34.495506,-25.78756,3,3
ds005280,sub-003,10,4.0,3.5,-60.336384,-18.389038,0,0
ds005280,sub-003,11,1.0,3.5,-5.4200134,1.1908333,2,2
ds005280,sub-003,12,4.0,4.0,-38.722347,34.488964,0,0
ds005280,sub-003,13,1.0,4.0,-35.58378,-12.765289,1,1
ds005280,sub-003,14,1.0,3.5,-50.285793,-14.885491,0,0
ds005280,sub-003,15,5.0,4.0,29.777912,27.362936,2,2
ds005280,sub-003,16,3.0,4.0,-22.756168,-24.410847,1,1
ds005280,sub-003,17,1.0,3.5,-41.5805,28.963484,0,0
ds005280,sub-003,18,4.0,3.5,-3.6262934,16.667986,2,2
ds005280,sub-003,19,4.0,3.5,-69.594986,12.517205,0,0
ds005280,sub-003,20,3.0,3.5,-24.619375,-0.7594048,0,0
ds005280,sub-003,21,7.0,4.0,24.171494,9.836529,3,2
ds005280,sub-003,22,2.0,3.5,-53.979675,-5.765605,0,0
ds005280,sub-003,23,3.0,4.0,8.530343,1.6399077,3,3
ds005280,sub-003,24,6.0,4.0,-42.800594,0.06419347,0,0
ds005280,sub-004,0,4.0,3.5,47.447075,46.750942,4,4
ds005280,sub-004,1,5.0,3.5,74.09904,28.359108,4,4
ds005280,sub-004,2,4.0,3.5,-7.8597965,41.17158,2,2
ds005280,sub-004,3,5.0,3.5,62.245125,34.783894,4,4
ds005280,sub-004,4,4.0,3.0,73.915764,20.895418,4,4
ds005280,sub-004,5,2.0,3.0,0.93173206,44.61207,2,2
ds005280,sub-004,6,5.0,3.0,71.37996,36.451992,4,4
ds005280,sub-004,7,4.0,3.0,81.49751,16.547853,4,4
ds005280,sub-004,8,6.0,3.5,77.01429,30.730185,4,4
ds005280,sub-004,9,3.0,3.0,-2.7201805,38.148205,2,2
ds005280,sub-004,10,7.0,3.5,59.56533,46.292397,4,4
ds005280,sub-004,11,6.0,3.0,71.57165,35.659035,4,4
ds005280,sub-004,12,5.0,3.5,-9.461838,64.74778,2,2
ds005280,sub-004,13,6.0,3.0,-39.442364,44.917934,0,0
ds005280,sub-004,14,7.0,3.0,69.67447,37.688736,4,4
ds005280,sub-004,15,7.0,3.5,66.693214,37.26254,4,4
ds005280,sub-004,16,7.0,3.0,57.807056,-9.132868,4,4
ds005280,sub-004,17,8.0,3.5,68.27678,39.441475,4,4
ds005280,sub-004,18,5.0,3.5,68.29768,39.11778,4,4
ds005280,sub-004,19,6.0,3.0,71.34583,36.258957,4,4
ds005280,sub-004,20,5.0,3.0,-13.309786,-36.464947,1,1
ds005280,sub-004,21,6.0,3.0,70.115074,24.23459,4,4
ds005280,sub-004,22,7.0,3.5,78.614235,22.30423,4,4
ds005280,sub-004,23,6.0,3.0,42.002964,41.69915,4,4
ds005280,sub-004,24,6.0,3.5,71.03776,36.764374,4,4
ds005280,sub-004,25,5.0,3.5,43.345093,37.391113,4,4
ds005280,sub-004,26,8.0,3.5,84.354706,13.337952,4,4
ds005280,sub-005,0,6.0,4.0,-35.250088,-2.063495,0,0
ds005280,sub-005,1,4.0,4.0,30.103369,-23.34996,3,3
ds005280,sub-005,2,5.0,3.5,-72.6452,1.4371233,0,0
ds005280,sub-005,3,5.0,3.5,-51.385242,28.475473,0,0
ds005280,sub-005,4,6.0,3.5,-32.166733,6.1715775,0,0
ds005280,sub-005,5,5.0,3.5,-41.659843,12.64664,0,0
ds005280,sub-005,6,5.0,4.0,-40.243874,11.752478,0,0
ds005280,sub-005,7,3.0,3.5,-47.07831,2.7691052,0,0
ds005280,sub-005,8,4.0,4.0,-70.07453,-24.779987,0,0
ds005280,sub-005,9,5.0,3.5,-37.375645,-2.2948897,0,0
ds005280,sub-005,10,4.0,4.0,-35.120804,20.601036,0,0
ds005280,sub-005,11,5.0,3.5,-54.572018,-40.83272,1,1
ds005280,sub-005,12,5.0,3.5,-33.15536,-7.4862847,1,1
ds005280,sub-005,13,4.0,4.0,-72.02903,7.203386,0,0
ds005280,sub-005,14,3.0,4.0,-75.47668,-11.433686,0,0
ds005280,sub-005,15,5.0,3.5,-59.78236,-15.517843,0,0
ds005280,sub-005,16,6.0,4.0,-57.77776,-37.582996,1,1
ds005280,sub-005,17,5.0,4.0,-69.69849,-3.1769388,0,0
ds005280,sub-005,18,4.0,3.5,-74.738655,21.130764,0,0
ds005280,sub-005,19,4.0,3.5,-64.01014,22.07505,0,0
ds005280,sub-005,20,5.0,3.5,-51.129154,-49.500664,1,1
ds005280,sub-005,21,4.0,3.5,-16.325094,13.943222,2,2
ds005280,sub-005,22,4.0,4.0,-34.802994,-5.661805,0,0
ds005280,sub-005,23,4.0,3.5,-74.20084,-18.653696,0,0
ds005280,sub-005,24,5.0,4.0,-74.618164,-9.809595,0,0
ds005280,sub-005,25,4.0,4.0,-46.596867,22.363243,0,0
ds005280,sub-005,26,3.0,4.0,-72.15375,-14.786102,0,0
ds005280,sub-006,0,5.0,3.5,54.19739,-26.622534,3,3
ds005280,sub-006,1,6.0,4.0,64.831245,-15.464758,4,4
ds005280,sub-006,2,6.0,4.0,85.08841,3.0448377,4,4
ds005280,sub-006,3,4.0,4.0,53.73011,-23.073395,3,3
ds005280,sub-006,4,6.0,4.0,21.240858,-25.319338,3,3
ds005280,sub-006,5,3.0,3.5,-23.439018,-40.202507,1,1
ds005280,sub-006,6,3.0,3.5,-5.905323,-52.504898,1,1
ds005280,sub-006,7,3.0,3.5,28.50284,-48.985443,3,3
ds005280,sub-006,8,2.0,3.5,-8.561011,-48.343117,1,1
ds005280,sub-006,9,4.0,4.0,21.080315,-33.038055,3,3
ds005280,sub-006,10,2.0,3.5,-11.33623,-47.11243,1,1
ds005280,sub-006,11,5.0,4.0,67.09654,-18.691708,4,4
ds005280,sub-006,12,4.0,3.5,10.514718,-51.00107,3,3
ds005280,sub-006,13,5.0,4.0,54.53147,-27.011734,3,3
ds005280,sub-006,14,4.0,3.5,-50.033554,0.9557637,0,0
ds005280,sub-006,15,3.0,3.5,7.2029157,-50.3908,3,3
ds005280,sub-006,16,5.0,4.0,-31.373878,-31.487585,1,1
ds005280,sub-006,17,4.0,4.0,24.428387,-47.853035,3,3
ds005280,sub-006,18,2.0,3.5,51.60103,-22.87106,3,3
ds005280,sub-006,19,3.0,4.0,19.967264,-34.716923,3,3
ds005280,sub-006,20,6.0,4.0,70.9713,-10.113997,4,4
ds005280,sub-006,21,3.0,3.5,-2.7678702,-58.181343,1,1
ds005280,sub-006,22,2.0,3.5,-23.974966,-33.250237,1,1
ds005280,sub-006,23,3.0,3.5,-40.325764,14.812613,0,0
ds005280,sub-006,24,4.0,3.5,-8.2512,-42.53757,1,1
ds005280,sub-006,25,4.0,4.0,23.674738,-48.048275,3,3
ds005280,sub-006,26,3.0,3.5,23.719267,-47.95489,3,3
ds005280,sub-006,27,4.0,4.0,26.147497,-3.878017,3,3
ds005280,sub-006,28,4.0,4.0,33.23398,-8.4402075,3,3
ds005280,sub-006,29,4.0,4.0,-7.367482,-42.937607,1,1
ds005280,sub-007,0,0.0,3.0,-45.872482,19.856625,0,0
ds005280,sub-007,1,6.0,3.5,16.622845,54.370274,2,2
ds005280,sub-007,2,7.0,3.5,43.438602,15.063959,4,4
ds005280,sub-007,3,6.0,3.0,43.862877,6.316493,4,4
ds005280,sub-007,4,3.0,3.0,29.323944,-6.918304,3,3
ds005280,sub-007,5,5.0,3.0,24.258905,32.769596,2,2
ds005280,sub-007,6,6.0,3.0,7.635078,57.711983,2,2
ds005280,sub-007,7,7.0,3.5,41.679836,-5.7887387,4,4
ds005280,sub-007,8,6.0,3.0,-8.49663,64.23572,2,2
ds005280,sub-007,9,7.0,3.5,25.720524,12.206487,2,2
ds005280,sub-007,10,3.0,3.0,-21.286451,15.746524,2,2
ds005280,sub-007,11,5.0,3.5,48.738586,0.60958415,4,4
ds005280,sub-007,12,4.0,3.0,51.138363,2.639692,4,4
ds005280,sub-007,13,3.0,3.0,8.510339,1.2726357,3,3
ds005280,sub-007,14,6.0,3.5,29.483692,3.570092,3,3
ds005280,sub-007,15,5.0,3.5,59.997494,31.028902,4,4
ds005280,sub-007,16,4.0,3.0,15.775387,50.001625,2,2
ds005280,sub-007,17,6.0,3.5,21.483376,11.091436,2,2
ds005280,sub-007,18,5.0,3.5,42.89302,7.03767,4,4
ds005280,sub-007,19,4.0,3.0,12.463497,44.005898,2,2
ds005280,sub-007,20,4.0,3.0,53.50006,46.560776,4,4
ds005280,sub-007,21,5.0,3.0,39.60655,16.390999,4,4
ds005280,sub-007,22,3.0,3.0,-21.337269,-54.74931,1,1
ds005280,sub-007,23,5.0,3.5,57.913254,27.084063,4,4
ds005280,sub-007,24,2.0,3.0,-76.96982,4.1335945,0,0
ds005280,sub-007,25,5.0,3.5,15.829946,11.687966,2,2
ds005280,sub-007,26,5.0,3.5,44.523445,5.6528926,4,4
ds005280,sub-007,27,5.0,3.5,-24.26772,35.0682,2,2
ds005280,sub-008,0,3.0,3.0,-68.95044,31.218456,0,0
ds005280,sub-008,1,4.0,3.5,-48.035355,-40.719845,1,1
ds005280,sub-008,2,4.0,3.5,-23.230354,16.143192,2,2
ds005280,sub-008,3,5.0,3.5,-28.309172,-38.62993,1,1
ds005280,sub-008,4,3.0,3.5,-63.54876,-0.9642663,0,0
ds005280,sub-008,5,4.0,3.0,-12.568403,0.3360727,2,2
ds005280,sub-008,6,2.0,3.0,-56.621902,15.013459,0,0
ds005280,sub-008,7,4.0,3.0,-49.985687,-12.629903,0,0
ds005280,sub-008,8,1.0,3.0,-38.93371,28.97797,0,0
ds005280,sub-008,9,6.0,3.5,-19.734772,48.939472,2,2
ds005280,sub-008,10,2.0,3.0,14.469373,-27.389736,3,3
ds005280,sub-008,11,5.0,3.5,-43.73396,27.53227,0,0
ds005280,sub-008,12,4.0,3.0,-3.07581,4.274776,2,2
ds005280,sub-008,13,3.0,3.5,-41.81114,-18.784004,1,1
ds005280,sub-008,14,1.0,3.0,-20.306826,-4.867147,1,1
ds005280,sub-008,15,1.0,3.0,-39.530983,-33.695507,1,1
ds005280,sub-008,16,5.0,3.5,-54.615227,17.226759,0,0
ds005280,sub-008,17,2.0,3.5,-30.364199,0.55759597,0,0
ds005280,sub-008,18,1.0,3.0,-19.507448,-37.916832,1,1
ds005280,sub-008,19,4.0,3.5,-26.229393,-40.315834,1,1
ds005280,sub-008,20,4.0,3.5,-59.535496,9.341429,0,0
ds005280,sub-008,21,3.0,3.0,-32.94282,31.950256,0,0
ds005280,sub-008,22,4.0,3.0,56.923996,46.734917,4,4
ds005280,sub-008,23,3.0,3.0,-72.95803,9.194917,0,0
ds005280,sub-008,24,4.0,3.0,-52.255527,-20.175983,1,1
ds005280,sub-008,25,3.0,3.5,-46.527607,-20.821394,1,1
ds005280,sub-008,26,5.0,3.0,-24.630203,55.2304,2,2
ds005280,sub-008,27,2.0,3.5,-52.12229,-14.35252,0,0
ds005280,sub-008,28,5.0,3.5,-33.254086,-29.782513,1,1
ds005280,sub-008,29,1.0,3.5,-66.05567,32.223816,0,0
ds005280,sub-009,0,4.0,3.5,-15.435043,-36.570217,1,1
ds005280,sub-009,1,5.0,3.5,62.012733,8.586592,4,4
ds005280,sub-009,2,3.0,3.5,21.211288,-54.33581,3,3
ds005280,sub-009,3,3.0,3.5,4.544513,-53.199883,3,3
ds005280,sub-009,4,4.0,3.0,-32.09354,-31.248625,1,1
ds005280,sub-009,5,3.0,3.0,-11.660925,28.923462,2,2
ds005280,sub-009,6,3.0,3.0,-26.332947,56.86008,2,2
ds005280,sub-009,7,3.0,3.0,-29.935104,10.651045,0,0
ds005280,sub-009,8,4.0,3.5,-25.324764,-38.589172,1,1
ds005280,sub-009,9,2.0,3.0,3.3744745,38.13372,2,2
ds005280,sub-009,10,1.0,3.0,-26.13134,44.20028,2,2
ds005280,sub-009,11,3.0,3.5,-22.66145,-22.309805,1,1
ds005280,sub-009,12,3.0,3.0,-64.62096,-11.045106,0,0
ds005280,sub-009,13,2.0,3.0,-9.394032,-58.04497,1,1
ds005280,sub-009,14,2.0,3.5,69.75484,17.74284,4,4
ds005280,sub-009,15,2.0,3.5,26.798193,2.235727,3,3
ds005280,sub-009,16,2.0,3.0,2.801264,26.68299,2,2
ds005280,sub-009,17,3.0,3.5,15.644693,-33.752457,3,3
ds005280,sub-009,18,3.0,3.0,-18.840792,49.640766,2,2
ds005280,sub-009,19,6.0,3.0,70.90839,28.627499,4,4
ds005280,sub-009,20,5.0,3.0,30.196531,33.725327,2,2
ds005280,sub-009,21,2.0,3.0,56.18256,18.983183,4,4
ds005280,sub-009,22,4.0,3.5,10.942812,-13.663246,3,3
ds005280,sub-009,23,2.0,3.0,-6.1078506,46.7001,2,2
ds005280,sub-009,24,4.0,3.5,2.789628,36.003803,2,2
ds005280,sub-009,25,2.0,3.5,-4.9868107,32.761597,2,2
ds005280,sub-009,26,3.0,3.5,3.3103957,-37.700832,3,3
ds005280,sub-010,0,4.0,3.5,3.4139092,52.528618,2,2
ds005280,sub-010,1,7.0,4.0,88.79483,18.193382,4,4
ds005280,sub-010,2,7.0,4.0,59.152367,10.668056,4,4
ds005280,sub-010,3,6.0,3.5,29.122581,8.524844,4,4
ds005280,sub-010,4,5.0,3.5,28.434431,56.136433,2,2
ds005280,sub-010,5,5.0,3.5,-35.53387,24.773012,0,0
ds005280,sub-010,6,6.0,3.5,27.476305,11.130761,4,4
ds005280,sub-010,7,8.0,4.0,32.109917,18.244204,4,4
ds005280,sub-010,8,4.0,3.5,56.501984,7.5074615,4,4
ds005280,sub-010,9,8.0,4.0,74.78934,4.731585,4,4
ds005280,sub-010,10,5.0,3.5,54.228638,11.613776,4,4
ds005280,sub-010,11,9.0,4.0,77.487724,28.239733,4,4
ds005280,sub-010,12,4.0,3.5,17.913683,49.52208,2,2
ds005280,sub-010,13,5.0,3.5,0.65115803,49.681484,2,2
ds005280,sub-010,14,9.0,4.0,71.01007,11.728838,4,4
ds005280,sub-010,15,8.0,4.0,54.969227,5.3925533,4,4
ds005280,sub-010,16,5.0,3.5,11.301268,13.96856,2,2
ds005280,sub-010,17,7.0,4.0,58.503628,5.4418473,4,4
ds005280,sub-010,18,5.0,3.5,9.85317,57.184532,2,2
ds005280,sub-010,19,5.0,3.5,34.375973,17.05801,4,4
ds005280,sub-010,20,7.0,3.5,-10.000816,58.48912,2,2
ds005280,sub-010,21,5.0,3.5,34.596066,16.86056,4,4
ds005280,sub-010,22,8.0,4.0,54.223446,34.630802,4,4
ds005280,sub-010,23,7.0,3.5,35.540752,38.550346,2,2
ds005280,sub-010,24,8.0,4.0,73.61673,4.475291,4,4
ds005280,sub-010,25,9.0,4.0,19.637001,54.605892,2,2
ds005280,sub-011,0,3.0,3.5,-6.5510135,49.992577,2,2
ds005280,sub-011,1,4.0,4.0,-16.283672,41.94029,2,2
ds005280,sub-011,2,5.0,4.0,-12.265756,44.90516,2,2
ds005280,sub-011,3,4.0,4.0,7.5784874,5.4202576,2,2
ds005280,sub-011,4,4.0,4.0,15.35046,29.931656,2,2
ds005280,sub-011,5,4.0,3.5,-9.385814,-38.450394,1,1
ds005280,sub-011,6,4.0,3.5,15.1815,51.1844,2,2
ds005280,sub-011,7,3.0,3.5,-41.29254,46.715458,0,0
ds005280,sub-011,8,4.0,3.5,-10.09352,37.522797,2,2
ds005280,sub-011,9,4.0,4.0,11.262875,34.412823,2,2
ds005280,sub-011,10,3.0,3.5,-17.626957,33.089935,2,2
ds005280,sub-011,11,3.0,4.0,16.784859,-45.54132,3,3
ds005280,sub-011,12,3.0,3.5,-4.300274,37.255543,2,2
ds005280,sub-011,13,5.0,4.0,74.827805,36.03695,4,4
ds005280,sub-011,14,2.0,3.5,-54.388973,17.473928,0,0
ds005280,sub-011,15,3.0,3.5,6.4697785,4.6485205,2,2
ds005280,sub-011,16,6.0,4.0,75.02702,30.65642,4,4
ds005280,sub-011,17,4.0,4.0,9.224213,-39.619736,3,3
ds005280,sub-011,18,0.0,3.5,-46.434837,43.940807,0,0
ds005280,sub-011,19,5.0,4.0,60.051277,41.720646,4,4
ds005280,sub-011,20,4.0,4.0,5.8955626,-22.25614,3,3
ds005280,sub-011,21,3.0,3.5,6.3447375,-39.316654,3,3
ds005280,sub-011,22,3.0,3.5,-43.921734,48.88471,0,0
ds005280,sub-011,23,0.0,3.5,-39.950287,46.24583,0,0
ds005280,sub-011,24,4.0,3.5,17.496288,33.12068,2,2
ds005280,sub-011,25,0.0,4.0,7.8697176,35.562347,2,2
ds005280,sub-011,26,3.0,3.5,-1.34395,40.946358,2,2
ds005280,sub-011,27,0.0,4.0,-43.546574,38.921677,0,0
ds005280,sub-011,28,3.0,4.0,-9.591799,60.332085,2,2
ds005280,sub-011,29,3.0,4.0,17.64414,33.210033,2,2
ds005280,sub-012,0,5.0,3.5,-48.430035,11.158861,0,0
ds005280,sub-012,1,8.0,4.0,5.044205,-6.773455,3,3
ds005280,sub-012,2,8.0,4.0,9.004925,-5.5218077,3,3
ds005280,sub-012,3,7.0,4.0,-64.91637,-18.95719,0,0
ds005280,sub-012,4,6.0,4.0,4.3561964,-12.589505,3,3
ds005280,sub-012,5,5.0,3.5,-17.510511,6.77469,2,2
ds005280,sub-012,6,3.0,3.5,-33.68663,-43.59428,1,1
ds005280,sub-012,7,7.0,3.5,-36.967392,-38.17568,1,1
ds005280,sub-012,8,6.0,3.5,-73.892784,-4.040401,0,0
ds005280,sub-012,9,8.0,4.0,-26.502396,-8.374974,1,1
ds005280,sub-012,10,7.0,3.5,-52.040016,-12.122815,0,0
ds005280,sub-012,11,8.0,4.0,-41.543114,32.852985,0,0
ds005280,sub-012,12,9.0,3.5,-0.5509197,-16.294542,3,3
ds005280,sub-012,13,9.0,4.0,-5.4330316,-1.2901926,3,2
ds005280,sub-012,14,4.0,3.5,-77.85448,7.6293573,0,0
ds005280,sub-012,15,7.0,3.5,-42.642414,-34.581665,1,1
ds005280,sub-012,16,9.0,4.0,32.51324,-37.1767,3,3
ds005280,sub-012,17,8.0,4.0,-6.249784,-38.450165,1,1
ds005280,sub-012,18,7.0,3.5,-11.391934,-54.26724,1,1
ds005280,sub-012,19,9.0,4.0,-35.48071,-38.652317,1,1
ds005280,sub-012,20,8.0,4.0,-69.59201,3.4741597,0,0
ds005280,sub-012,21,7.0,3.5,-15.042182,-26.130396,1,1
ds005280,sub-012,22,4.0,3.5,-75.705826,-6.4460206,0,0
ds005280,sub-012,23,7.0,3.5,-68.27448,4.643854,0,0
ds005280,sub-012,24,8.0,3.5,-43.82643,-6.3634167,0,0
ds005280,sub-012,25,9.0,4.0,-64.178825,-14.652948,0,0
ds005280,sub-012,26,7.0,3.5,-34.85155,45.861423,2,2
ds005280,sub-012,27,8.0,4.0,-37.578674,-17.211748,1,1
ds005280,sub-012,28,8.0,4.0,-72.05297,5.9913554,0,0
ds005280,sub-012,29,9.0,4.0,-55.20935,-4.2461987,0,0
ds005280,sub-013,0,5.0,3.0,14.908037,-44.70926,3,3
ds005280,sub-013,1,6.0,3.5,40.625156,29.965715,4,4
ds005280,sub-013,2,7.0,3.5,51.64998,-34.721073,3,3
ds005280,sub-013,3,7.0,3.5,8.61047,-36.91753,3,3
ds005280,sub-013,4,5.0,3.5,52.52856,-33.503273,3,3
ds005280,sub-013,5,2.0,3.0,-66.107216,32.53033,0,0
ds005280,sub-013,6,5.0,3.0,26.301352,-43.887363,3,3
ds005280,sub-013,7,3.0,3.0,-56.626766,-48.44781,1,1
ds005280,sub-013,8,4.0,3.0,-54.721935,-48.439663,1,1
ds005280,sub-013,9,5.0,3.5,2.6784308,-1.989667,3,3
ds005280,sub-013,10,5.0,3.0,-32.355404,-50.29968,1,1
ds005280,sub-013,11,7.0,3.5,66.70406,-0.3422578,4,4
ds005280,sub-013,12,6.0,3.0,-16.714424,-11.99412,1,1
ds005280,sub-013,13,6.0,3.5,-30.145977,-20.885231,1,1
ds005280,sub-013,14,4.0,3.0,-46.946335,9.861045,0,0
ds005280,sub-013,15,3.0,3.0,5.034125,-46.421062,3,3
ds005280,sub-013,16,6.0,3.5,15.124409,-43.407738,3,3
ds005280,sub-013,17,5.0,3.5,19.101187,-40.783875,3,3
ds005280,sub-013,18,5.0,3.0,35.965763,-9.579159,3,3
ds005280,sub-013,19,6.0,3.5,-38.174503,-9.950288,1,1
ds005280,sub-013,20,5.0,3.5,14.84871,-44.219677,3,3
ds005280,sub-013,21,4.0,3.0,11.670124,-48.256924,3,3
ds005280,sub-013,22,5.0,3.0,-33.537888,-10.723267,1,1
ds005280,sub-013,23,3.0,3.0,-21.174198,-35.146893,1,1
ds005280,sub-013,24,4.0,3.0,6.14021,-45.057873,3,3
ds005280,sub-013,25,3.0,3.5,13.43958,-46.07133,3,3
ds005280,sub-013,26,10.0,3.0,58.354008,43.68049,4,4
ds005280,sub-013,27,5.0,3.5,23.75705,-38.854176,3,3
ds005280,sub-013,28,3.0,3.5,2.1104712,-56.630867,3,3
ds005280,sub-013,29,4.0,3.5,-42.334686,10.704259,0,0
ds005280,sub-014,0,4.0,3.0,-69.46638,19.205027,0,0
ds005280,sub-014,1,6.0,3.5,12.937198,0.65359545,3,3
ds005280,sub-014,2,5.0,3.5,-65.67467,-11.677607,0,0
ds005280,sub-014,3,7.0,3.5,-4.3016257,7.7101507,2,2
ds005280,sub-014,4,3.0,3.5,-68.85135,3.8184726,0,0
ds005280,sub-014,5,2.0,3.0,-37.95232,2.8293757,0,0
ds005280,sub-014,6,3.0,3.0,-75.27767,3.4073472,0,0
ds005280,sub-014,7,3.0,3.0,-67.57995,-17.264524,0,0
ds005280,sub-014,8,7.0,3.5,-7.8304543,-5.9992123,3,3
ds005280,sub-014,9,2.0,3.0,-58.535267,-15.621629,0,0
ds005280,sub-014,10,1.0,3.5,-75.6768,5.524572,0,0
ds005280,sub-014,11,2.0,3.0,-65.64566,-1.2664454,0,0
ds005280,sub-014,12,4.0,3.5,-68.5429,-0.631207,0,0
ds005280,sub-014,13,3.0,3.0,-71.049385,7.361133,0,0
ds005280,sub-014,14,3.0,3.0,-72.41966,-10.57106,0,0
ds005280,sub-014,15,4.0,3.5,-35.627907,-48.576977,1,1
ds005280,sub-014,16,7.0,3.5,-45.024258,7.7620263,0,0
ds005280,sub-014,17,1.0,3.0,-66.06991,24.5591,0,0
ds005280,sub-014,18,4.0,3.5,-69.476326,24.163818,0,0
ds005280,sub-014,19,3.0,3.0,-67.65137,-10.6906,0,0
ds005280,sub-014,20,3.0,3.0,-79.28701,7.554322,0,0
ds005280,sub-014,21,4.0,3.0,-40.485188,-4.2250924,0,0
ds005280,sub-014,22,1.0,3.0,-44.74111,21.815243,0,0
ds005280,sub-014,23,3.0,3.5,-35.796505,-3.4258566,0,0
ds005280,sub-014,24,5.0,3.0,-76.65547,6.294031,0,0
ds005280,sub-014,25,7.0,3.5,-57.839596,2.2284026,0,0
ds005280,sub-014,26,3.0,3.5,-43.16563,-39.672134,1,1
ds005280,sub-014,27,3.0,3.5,-70.10483,-0.81628597,0,0
ds005280,sub-015,0,5.0,3.0,-71.57912,12.834858,0,0
ds005280,sub-015,1,6.0,3.5,-20.553808,-9.538809,1,1
ds005280,sub-015,2,7.0,3.5,-46.773098,31.752602,0,0
ds005280,sub-015,3,8.0,3.5,4.4411745,6.9542513,2,2
ds005280,sub-015,4,8.0,3.5,4.388001,32.207882,2,2
ds005280,sub-015,5,8.0,3.0,-39.8541,-2.7651784,0,0
ds005280,sub-015,6,7.0,3.0,-29.598846,59.41697,2,2
ds005280,sub-015,7,7.0,3.0,-10.9148035,31.011904,2,2
ds005280,sub-015,8,7.0,3.0,-20.757687,27.146452,2,2
ds005280,sub-015,9,8.0,3.5,-39.05928,-11.048663,1,1
ds005280,sub-015,10,8.0,3.0,-23.409203,58.16026,2,2
ds005280,sub-015,11,9.0,3.5,-60.52148,-38.35858,1,1
ds005280,sub-015,12,7.0,3.0,-32.332283,36.07585,2,2
ds005280,sub-015,13,5.0,3.5,-66.62976,30.592022,0,0
ds005280,sub-015,14,3.0,3.0,-67.353264,5.0798626,0,0
ds005280,sub-015,15,8.0,3.0,-14.773642,34.65725,2,2
ds005280,sub-015,16,3.0,3.5,-53.716427,28.317827,0,0
ds005280,sub-015,17,8.0,3.5,-79.41008,7.5113907,0,0
ds005280,sub-015,18,4.0,3.0,2.463243,-25.908125,3,3
ds005280,sub-015,19,5.0,3.5,-21.551615,31.614872,2,2
ds005280,sub-015,20,4.0,3.5,-64.93543,-0.93990785,0,0
ds005280,sub-015,21,8.0,3.0,-55.000275,8.439398,0,0
ds005280,sub-015,22,8.0,3.0,-76.8821,-1.907765,0,0
ds005280,sub-015,23,7.0,3.0,-63.563335,-12.262154,0,0
ds005280,sub-015,24,6.0,3.0,-22.25815,26.424763,2,2
ds005280,sub-015,25,4.0,3.5,-32.20165,45.5388,2,2
ds005280,sub-015,26,4.0,3.0,-15.670922,15.687253,2,2
